,Np,Nt,Kp,Kt,A,lp,Rg,E2E,zd,Angle,lb,lt,sd_lp,sd_Rg,sd_zd,sd_E2E,sd_dot
483,65.0,16.0,16.0,0.25,50.0,9.51970864590803,10.595710002116812,23.24283519969415,15.991786826347306,1.0599007433701368,0.9705258991974355,0.9709450517047159,0.6915228256951481,2.970994520934482,1.6507094281531562,10.1851266858488,0.5158169470849472
484,65.0,16.0,32.0,0.25,50.0,14.489190087533263,12.6877070656126,30.883918417653046,15.924918562874252,1.2898115985468923,0.9705313773611145,0.9716752832977563,1.1965429583132101,1.9224408590768773,1.398365894594259,8.749410460558348,0.37953829969124214
485,65.0,16.0,64.0,0.25,50.0,21.242711062495538,14.245613587792397,38.69447862958019,16.279879201596806,1.5460917309165207,0.9706357725815453,0.9714548382945168,1.6244266254653408,1.046319802798859,1.402633504800802,6.805920911777891,0.29545249640241045
486,65.0,16.0,0.25,0.25,40.0,1.1912426734648773,4.98291795670386,10.724025542591162,12.629580838323353,1.1852205321599096,0.9710928316748525,0.9712898963870451,0.04125518253372016,0.6266037221748259,1.4489296546843289,3.776923874420178,0.5285656859995715
487,65.0,16.0,0.5,0.25,40.0,1.312677557431162,5.1124032715655385,11.172439845328462,12.641640718562874,1.23048420250154,0.9711677515916259,0.9714554116518669,0.04032318086023915,0.6445662591260569,1.4428046863704933,4.012723757560714,0.5566643876364117
488,65.0,16.0,1.0,0.25,40.0,1.522743813525732,5.270731386713187,11.188427407342626,13.140502594810378,1.1235317511268264,0.9706631592809066,0.9708742838359599,0.04380536768958645,0.6489722649297669,1.4229508302827782,3.9377903392065603,0.4982030068058812
489,65.0,16.0,2.0,0.25,40.0,2.056458811965428,5.709769165191151,11.911679213411912,13.47181477045908,1.110250112199592,0.9706279126559725,0.971506163233232,0.050995200875817416,0.9216756286525263,1.480386103457735,4.453951338378655,0.5187620578534687
490,65.0,16.0,4.0,0.25,40.0,3.3597692797534404,6.6315859962440475,13.113973636643863,15.224674650698603,0.9160524219809809,0.9703867746313085,0.9711769536898184,0.14213797696825825,1.0070443286351825,1.7850314725573013,5.27806033813924,0.48755698210174125
491,65.0,16.0,8.0,0.25,40.0,5.590825395216323,8.195188204209732,17.12619420083989,16.36678522954092,0.9610846916271636,0.9705000220474119,0.9715950236564572,0.33885059957186764,1.5758673037824817,1.6463164431055524,6.336024793918134,0.4229609995843247
492,65.0,16.0,16.0,0.25,40.0,8.65475056666908,9.746823009497284,17.96314665378586,18.164713293413175,0.7747277231539363,0.9705950249024643,0.9707924437209967,0.9087055285622304,1.5041296139842435,1.47309524425979,7.488241642868603,0.3658737907097668
493,65.0,16.0,32.0,0.25,40.0,11.59754389025473,11.400412715340256,23.09303830524044,18.220210698602795,0.9344731116180719,0.9700744578816335,0.9711097181508163,1.3827871933036624,1.5078923572656144,1.294798741673482,8.071671394473206,0.3397244588317959
494,65.0,16.0,64.0,0.25,40.0,16.75144574322693,13.282966214024169,32.8717718301935,18.720301856287424,1.2776969573943742,0.970234828310542,0.9708959767890013,1.7653055789454382,0.7318636293477563,1.0947238654050493,5.892792624643391,0.231251006081682
495,65.0,16.0,0.25,0.25,30.0,1.1980219756205839,4.7646385217765586,9.48376796752304,14.509050499001996,0.9912266648781569,0.9710911995664557,0.9737382417876383,0.04980123758259494,0.4518089167254749,1.3439356148681114,3.4513636894157584,0.47710062550970156
496,65.0,16.0,0.5,0.25,30.0,1.2802611920776432,4.729524919744068,9.192142825593914,14.501651497005989,0.9166819882851331,0.9709178777102039,0.9733289883677848,0.049597608820664184,0.3970600281487589,1.3849135106132067,3.262694058120617,0.4291105182119974
497,65.0,16.0,1.0,0.25,30.0,1.485549343267389,4.867150949929768,9.207296590997716,14.681786027944112,0.8802794207607109,0.9708825477185938,0.9731299162720042,0.05295381916081527,0.46356194895861574,1.3856758694348845,3.48566080639363,0.44693831631159714
498,65.0,16.0,2.0,0.25,30.0,2.0247120905516502,5.36506742122548,10.245316259403797,15.512040918163672,0.8553889300990803,0.9705572005774413,0.9735082021459001,0.07220968105814252,0.6067702008833423,1.520798421141626,3.840503448312327,0.4361538188824428
499,65.0,16.0,4.0,0.25,30.0,3.3828012325180232,6.484127389955233,12.302932031389725,17.102870658682633,0.7753999485831458,0.9704162059947053,0.9737707275527692,0.1634981318555015,0.8208739085184223,1.5272633081863456,4.709571021120969,0.39648774742541293
500,65.0,16.0,8.0,0.25,30.0,5.47973217342431,7.736596358644279,14.12780389117107,18.70043944111776,0.7045210462420899,0.9704126417805106,0.9736290385172547,0.41280364442968637,0.7943252921978973,1.4294512168368163,5.238102109848616,0.35781432564983734
501,65.0,16.0,16.0,0.25,30.0,7.992210161606107,9.006026198196626,14.427015150380674,20.20303652694611,0.6034362975208902,0.9704814450298028,0.9739406720782268,0.9528617653923762,0.9641583149055946,1.2529950464949302,5.9390239533728755,0.29689352566738747
502,65.0,16.0,32.0,0.25,30.0,10.266908450122987,10.323953230964086,17.943818556954216,20.704997724550896,0.6978714107826827,0.9705678944716789,0.9731473209101299,1.4218185863429216,1.1157875552476073,1.1067341782497728,7.131872719096044,0.29708112879005316
503,65.0,16.0,64.0,0.25,30.0,12.544069344899373,11.557693015226128,22.42938938501868,21.41437373253493,0.8457686493968066,0.9707520853539322,0.9732382222227605,1.8476364944315462,0.6409060678413214,0.8710363904047991,6.407911211489449,0.24550736112110888
504,65.0,32.0,0.25,0.25,90.0,1.240546225682879,5.642077138065986,13.575109046787984,9.985223552894212,1.6009762038091406,0.9711517182822417,0.9715548126048904,0.04565846515406845,1.1039561650761371,3.5545626339743204,5.06480183101129,0.6766373827241533
505,65.0,32.0,0.5,0.25,90.0,1.3605170081605868,5.833041485923824,13.870316684076741,10.484121157684632,1.6101797383537986,0.971130232213004,0.9713270429281581,0.04722081835845869,1.1525625231215546,3.4393553733777917,4.797581678759771,0.6495043964862192
506,65.0,32.0,1.0,0.25,90.0,1.5785483899409574,5.882103635773803,13.79170652850041,9.968067944111775,1.5364531401147377,0.9707763981971272,0.9712713909164568,0.04001317418031301,1.3325630810972418,3.3910787057308833,5.305806661422105,0.671862321045711
507,65.0,32.0,2.0,0.25,90.0,2.143042427851736,6.485568814009037,15.257911227190577,9.664545708582834,1.59426338144367,0.9708089043638668,0.9706876532498081,0.026356054110702392,1.5300475730732042,2.8435295901232913,5.533969717593282,0.6530973209767882
508,65.0,32.0,4.0,0.25,90.0,3.71741947213559,8.060822633939816,19.565489342010494,10.61975123752495,1.6355483859572704,0.9706488421864551,0.9707222007504643,0.01939675528402851,2.5036636280724953,3.7649184428297704,7.381330141636093,0.6564212235975586
509,65.0,32.0,8.0,0.25,90.0,7.357166199014127,10.354269041363331,26.704573693460578,11.576393612774451,1.7034302339244274,0.9704310310374193,0.9714295034138107,0.022600905906746026,3.322093435443911,3.1798740022050125,8.933537067588679,0.644529100785827
510,65.0,32.0,16.0,0.25,90.0,14.319676402600361,12.772479810640267,34.868870837401516,12.140123373253495,1.7894123267944064,0.9702907781104007,0.9705903528627772,0.12728121732644776,4.0200526514994674,3.8993584879476444,11.32168637735441,0.6665058309890671
511,65.0,32.0,32.0,0.25,90.0,28.025447901931972,14.905796749878988,44.58433356950882,11.75373013972056,2.105731851203887,0.9702306350122455,0.9710935068984948,0.15913876250139225,2.160548997163025,3.3175991517972405,9.119512250078767,0.5427917135615219
512,65.0,32.0,64.0,0.25,90.0,60.30452142676785,16.50173838325723,52.733442274686716,10.279631936127746,2.417926278056134,0.9705720760264757,0.9708444672041316,0.16303293930309937,0.7583267761887416,3.162619077145364,5.636090324370546,0.3820447351985953
513,65.0,32.0,0.25,0.25,80.0,1.2512358997813235,5.670379332541467,13.65677762581563,10.53953493013972,1.6372286016259658,0.9713205673409393,0.9711684640544036,0.04603691154162808,1.1378802454926056,2.7066654711898885,5.010974570665856,0.6509479676891422
514,65.0,32.0,0.5,0.25,80.0,1.346082538517714,5.764093177203441,13.809196558166368,10.860915768463073,1.6435306772198468,0.9709534765758664,0.9713005103377024,0.04254422669797528,1.2005803386752907,2.9496786940300512,4.9944564482595695,0.6514683845656503
515,65.0,32.0,1.0,0.25,80.0,1.5630428286521822,5.892356164809346,14.06349658958727,10.489266666666667,1.599422864012482,0.9707550606506398,0.9710901026497762,0.036533933207821945,1.2432826745421597,2.478208393373063,5.190277419460427,0.6488197261483188
516,65.0,32.0,2.0,0.25,80.0,2.101071257454981,6.209112699607585,14.148838352926804,10.633538522954092,1.4425982412191907,0.9705739642593136,0.9708985684897742,0.028198188763119386,1.367869566685976,2.7176687770678227,5.663500621233676,0.6773427322006756
517,65.0,32.0,4.0,0.25,80.0,3.62035468730908,8.097106101104254,19.967892000744413,12.055459880239521,1.7114923703298717,0.9706579511112786,0.9713051604340367,0.021417137187131084,2.160382458842983,3.036667972291226,6.654835350635903,0.6210917370937341
518,65.0,32.0,8.0,0.25,80.0,6.845769590138069,9.887496686161494,24.243756291030472,12.990344630738523,1.505418280551001,0.9704224416452678,0.9707850170884048,0.114448585326283,3.369464005212354,2.917839588496961,9.191464010751124,0.650587724376018
519,65.0,32.0,16.0,0.25,80.0,12.391886891436648,12.316500168110974,32.26807725327712,13.36586225548902,1.6864402618864687,0.9706739160095126,0.9706726333243724,0.2390958983142786,3.664892902496891,2.8726994861914763,10.782987645305223,0.6399838496373076
520,65.0,32.0,32.0,0.25,80.0,27.606601463652765,14.937273038849565,44.55063736949998,11.547595409181636,2.12395099233548,0.9705435715932946,0.9711571637723427,0.15864676327973992,1.9441752222571584,2.702765074508496,8.618659952305165,0.5026839921457683
521,65.0,32.0,64.0,0.25,80.0,56.32708627225617,16.400521602874054,52.17065372155026,12.36278383233533,2.363438709896065,0.9701656760232826,0.9710723587006276,0.337715361206243,0.7787096368245146,2.8064825451169284,5.756609143043938,0.37152030129753477
522,65.0,32.0,0.25,0.25,70.0,1.2435409658990297,5.598953832566644,13.61334918368343,11.778038922155687,1.6548553936672463,0.9712250840235608,0.9717333504995097,0.04400994346529911,0.9968135687091991,2.6185909943385153,4.71715701784143,0.6694782298245334
523,65.0,32.0,0.5,0.25,70.0,1.3357750383572935,5.650433102924036,13.463329249206216,12.430474051896207,1.5797020511790338,0.9715542242503845,0.9709490674332129,0.041998736693959836,1.1885698303189836,2.8054858404780987,4.821674377107252,0.63575623046951
524,65.0,32.0,1.0,0.25,70.0,1.6007552264098308,6.001612454483264,14.433031163210178,11.801979241516966,1.6007796555327622,0.970989081041769,0.9708550920529243,0.03911746774918883,1.245057736250581,2.3243232848172255,4.84195650671996,0.5933458204757612
525,65.0,32.0,2.0,0.25,70.0,2.1621887900640004,6.3871978579217705,14.919435745676846,12.68656850299401,1.5086149770686652,0.9703953179599144,0.9708215904333434,0.02734973571925273,1.489550440986409,2.7038729953248657,5.626349307546343,0.651173238859497
526,65.0,32.0,4.0,0.25,70.0,3.6768460667856346,8.08113042534178,19.769370229019557,13.516965868263474,1.6633544451633693,0.9701481651248626,0.9714806486224802,0.019325380400687514,2.230100391992288,2.4437497494989833,6.91535122022155,0.6702413043236719
527,65.0,32.0,8.0,0.25,70.0,6.231287946290634,9.407480017121552,22.642107797930276,14.559066566866267,1.4478507489835681,0.9705331216548909,0.9711586679495944,0.16648395496198412,2.756859039995836,3.109287361957099,8.499224064837618,0.6588347679811855
528,65.0,32.0,16.0,0.25,70.0,12.156385584447307,12.093717365410884,31.561824402004866,15.34291117764471,1.6013023936222208,0.97035926790259,0.9711690054814638,0.2853014442074526,4.264141103702283,2.9167261672656184,11.102258869071681,0.6314989417563106
529,65.0,32.0,32.0,0.25,70.0,26.792611489067667,14.81345443441771,43.8392359891032,13.812894690618762,2.038870150058288,0.9704098786133983,0.9713110080533381,0.28507508298094225,2.1768062370020385,2.5618024631907383,9.236138630773596,0.5091326524550205
530,65.0,32.0,64.0,0.25,70.0,43.146190202914475,15.988902898159017,49.648716263740475,14.783234730538924,2.192094986292685,0.970455129342816,0.9713880023526931,0.8171252547622769,0.8877164518974454,2.42572775806332,6.000334307059961,0.379009806314278
531,65.0,32.0,0.25,0.25,60.0,1.2304272211440868,5.580432446611988,13.25678332310979,13.332838722554891,1.553897371026364,0.9711074418217474,0.9709637447237066,0.04698398341257665,1.145454836257773,2.592043099771957,4.6584835606455375,0.6325055385692039
532,65.0,32.0,0.5,0.25,60.0,1.3308801639988384,5.711280599350193,13.723528017723549,13.320490499001997,1.6454765640983957,0.9707760240760541,0.9713630729183254,0.042776037261209966,1.0573417004811183,2.415569334869448,4.703135523988308,0.6463581290925746
533,65.0,32.0,1.0,0.25,60.0,1.5784457968861427,5.916022308404341,13.759123758796624,13.388693213572855,1.603180189885247,0.9709574591387373,0.9707915586917388,0.03620307315039497,1.218819639500862,2.2025199178071415,4.958889426037659,0.6576816746902268
534,65.0,32.0,2.0,0.25,60.0,2.1572087038133323,6.423504515021007,14.857737200475526,13.633765069860278,1.4987080590959574,0.9705703726083896,0.9714621439649594,0.03211325875396993,1.496271025563512,2.4159078665954317,5.856769850939537,0.6612413059731242
535,65.0,32.0,4.0,0.25,60.0,3.5627356440769966,7.651676447213484,17.807828277828467,14.21621497005988,1.4847215645580114,0.9703100454200152,0.9715085199344338,0.045749704347006516,2.152011671060381,2.669806003204494,6.846214124079642,0.671915230230764
536,65.0,32.0,8.0,0.25,60.0,6.528832008766347,9.54913677896894,22.341323967615057,16.25245650698603,1.369685017692393,0.9707008128933953,0.9716916975932084,0.19074308318538613,2.987214639545901,2.786374044911498,8.247529171878057,0.613751374162246
537,65.0,32.0,16.0,0.25,60.0,11.427103113462696,11.718737822069118,29.11051563547278,16.745515708582836,1.4100500772945204,0.9702950778909103,0.9712870563659778,0.4933264991588183,3.598123212568719,2.4801389284958346,10.361804710295553,0.5576604213061632
538,65.0,32.0,32.0,0.25,60.0,22.499243335871213,14.383589591113783,41.082576360326186,16.355848303393216,1.847437881115514,0.9702937070114086,0.9711007133199374,0.6282544178100352,1.8086074853358935,2.26427489715228,8.549218438056684,0.4425686800587105
539,65.0,32.0,64.0,0.25,60.0,33.29372475072539,15.521418527610177,46.40589560632786,17.482517265469063,1.9728979174740877,0.9705288285723166,0.9712813412902177,1.257260484369186,0.990478306643755,2.750945943991336,6.547146062474539,0.3427871269052132
540,65.0,32.0,0.25,0.25,50.0,1.2128790454186935,5.452423220519946,12.73486374086217,15.052126586826347,1.5243693440304118,0.9715987132212089,0.9711106542232529,0.04119090722475177,0.9417229565168781,2.2281485260876828,4.356709167512654,0.6258764629534083
541,65.0,32.0,0.5,0.25,50.0,1.3417203200931835,5.4587047481444895,12.42280314170331,14.707927245508982,1.4221303805000851,0.9709823640330277,0.9712092988265353,0.041937223812635774,0.9308107730861287,2.1574245290701435,4.496027336781511,0.6339639956306469
542,65.0,32.0,1.0,0.25,50.0,1.5712480345575974,5.766583049296971,13.401840086896295,15.190462974051895,1.509112269463527,0.97077441693972,0.9711068150087243,0.0361437237509317,1.175788933851803,2.43794703233053,4.976774750660231,0.6480996305292632
543,65.0,32.0,2.0,0.25,50.0,2.0806635598063474,6.278597655922637,14.620120181778141,15.175922335329341,1.5242978808816754,0.9704876669319338,0.9708853079887564,0.02337714895460662,1.356825835875988,2.4530512736320453,5.454934518170344,0.6565529070177157
544,65.0,32.0,4.0,0.25,50.0,3.4544634665661147,7.421319851560509,16.821276083699157,15.820855489021957,1.4075877356766415,0.9703809953387403,0.9709808058404492,0.06216161811638066,1.837289861166481,2.3946208342091975,6.157383832244172,0.60548074836781
545,65.0,32.0,8.0,0.25,50.0,6.118410816353348,9.076466775119762,19.730409506831567,18.081159461077846,1.190180866825061,0.9703763620021437,0.9712850226729762,0.2761430879685184,2.4252876581012894,2.652718988294876,7.701333997106077,0.5960355097892004
546,65.0,32.0,16.0,0.25,50.0,10.669549585881658,11.418450921602943,27.18306440312603,18.724650618762475,1.319149356963263,0.9705729799749833,0.9712424129282079,0.5673029847590544,2.832441664460015,2.229597884240071,9.765611699172766,0.5335933183708018
547,65.0,32.0,32.0,0.25,50.0,17.62653416988811,13.551738090264083,36.00905398910641,18.936571776447106,1.5594156055328356,0.9704230587144024,0.9715506021660797,0.9571430055987243,2.14661635837433,1.9706554805995398,9.325280706631826,0.43832684867336874
548,65.0,32.0,64.0,0.25,50.0,27.32303170495567,15.066232671317731,43.44377603592924,19.676927764471056,1.806743782847631,0.9703161776690574,0.971422061624109,1.442818103064724,0.9221714523687721,2.2467462910301372,6.2204242895376956,0.30107937435155313
549,65.0,32.0,0.25,0.25,40.0,1.2058448947485114,5.283358823971411,11.987701778771617,16.300125049900203,1.4811260035652574,0.9714020707516479,0.9713730783524207,0.039688117006308386,0.8836860515825465,2.2372184613272887,4.545286696654314,0.6648249939951006
550,65.0,32.0,0.5,0.25,40.0,1.287130970676153,5.302122968368742,11.711612593859295,16.403247904191616,1.4016932608890418,0.9710610894480822,0.9713360331276999,0.03680719222829722,0.7484360751649326,2.1997346028540377,4.033665594783926,0.5995994012714755
551,65.0,32.0,1.0,0.25,40.0,1.5435907976610805,5.57559475306466,12.816509027964797,16.910940459081836,1.4170695349203457,0.9708814327200707,0.9709125845154679,0.03488877618685745,1.0154743917489575,2.1822028593724925,4.52511582844776,0.5938608289132736
552,65.0,32.0,2.0,0.25,40.0,2.057015455682955,5.993228046867729,13.223991072296908,17.123285009980037,1.3646282666767617,0.9701678806266557,0.9719720374467196,0.03502038960679378,1.1868033716280024,2.193075183858078,5.317246697168802,0.6404772894833021
553,65.0,32.0,4.0,0.25,40.0,3.4618354545466787,7.218863323577836,15.769106310090955,18.53327968063872,1.2643180916121,0.9707751827413785,0.9712000837552758,0.09196292685358651,1.394342188635326,2.5945322002937594,5.725504635331982,0.6178975138168437
554,65.0,32.0,8.0,0.25,40.0,5.9123894822999095,8.824962684291311,18.99372726124433,20.221504071856288,1.135119893370966,0.9706934896033391,0.9714689102370033,0.3048515481616188,2.0453646896806,2.300817046959325,6.923689185944773,0.520331810024999
555,65.0,32.0,16.0,0.25,40.0,9.903456607038164,10.907838474808054,24.701280723804143,21.538508043912177,1.1440720265701438,0.9704346749376636,0.9707676743277754,0.67916889170686,2.5209472162130426,2.3408820137644346,9.065254546198794,0.4559378067829027
556,65.0,32.0,32.0,0.25,40.0,14.402970663007203,12.685891835608267,31.020045485400942,21.80710820359281,1.3063351914027106,0.9704902686880675,0.97160475377161,1.1777204886073658,1.4137348891376538,2.099473544661922,7.981446204436747,0.34962859702129445
557,65.0,32.0,64.0,0.25,40.0,20.251946351468845,14.135107199788836,37.61860567479947,22.40650716566866,1.5064331836119569,0.9706212822059463,0.9715592617263656,1.6695465286539004,0.7878810582181464,2.0111338903807163,5.969568646130022,0.2507658979129731
558,65.0,32.0,0.25,0.25,30.0,1.1815787755852456,5.073178533878744,11.407331439459876,18.597000339321355,1.371718023824546,0.9710784914247075,0.9722289104333383,0.03847893868718873,0.7257728844378738,2.0458600713978963,3.8534091577238554,0.5979139234343781
559,65.0,32.0,0.5,0.25,30.0,1.300065863830198,5.124104817504414,11.023976653829934,18.765248263473055,1.2633451730432048,0.9707795155592134,0.9723239223948392,0.04058078643312266,0.7562561929831305,2.201426571763103,4.1257588667377965,0.5734058840073695
560,65.0,32.0,1.0,0.25,30.0,1.5535000100445189,5.453162893390245,11.914270370197903,19.368406367265468,1.3011248963656512,0.9710739863643753,0.9720941014631682,0.038658216695051824,0.7698328186720256,2.132329667696461,4.313103792197889,0.6118069941984738
561,65.0,32.0,2.0,0.25,30.0,1.9963655406760457,5.606321313003875,12.036360055602398,19.176158263473056,1.2631704619180222,0.9705049001212903,0.9720920094070282,0.04933994555255232,0.7872812597621843,2.0154882118853195,4.492395206684037,0.6239312127341142
562,65.0,32.0,4.0,0.25,30.0,3.3164016304702226,6.590762656733123,13.533515577727332,21.300991896207584,1.0240884203532736,0.9704643902919239,0.9720772961226173,0.1313163019235573,1.0269900043380205,2.588794295441254,5.1829303873387405,0.5208188036365521
563,65.0,32.0,8.0,0.25,30.0,5.701991825682945,8.199722468277196,16.203833959259782,23.088533473053893,0.8792046820947053,0.9701752467897637,0.9722478281248433,0.38300768393056717,1.1375871129057111,2.1783528662350014,5.639513074500017,0.4027735996259353
564,65.0,32.0,16.0,0.25,30.0,8.50045206450143,9.80157713575151,19.314808083643992,24.189348443113776,0.872069887306038,0.9706929303008557,0.9716624325004013,0.8005673509632959,1.5961615819593085,2.106555874567921,7.2184627590415955,0.4019515306214355
565,65.0,32.0,32.0,0.25,30.0,11.030705697087186,11.058030285020623,21.07291676154935,24.87117290758483,0.8521258318196385,0.9702585641233452,0.9721862312825845,1.3955742277979117,1.445192334696354,1.9724325761300538,7.732794833753924,0.33210077930318327
566,65.0,32.0,64.0,0.25,30.0,14.90208709195776,12.756735863499634,28.96460212934227,26.10157423752495,1.1277467845087152,0.9703925326770273,0.9718438322466934,1.8342338084389518,0.7633225447525281,1.7770819793356833,5.830800299449272,0.23016015371577944
567,65.0,64.0,0.25,0.25,90.0,1.2465466770314384,5.645375860267076,13.502848368896174,10.661808243512976,1.6306740959870374,0.9710978472639018,0.9712215687338113,0.04857742011451228,1.1876544451640423,3.755197943897233,5.041338847140037,0.665892117664115
568,65.0,64.0,0.5,0.25,90.0,1.3729494511522056,5.95816743857645,14.404088219251427,12.945245708582835,1.6637730932408006,0.971261378441594,0.9712538216647799,0.051719513446245896,1.2533883540551647,4.254088260909654,5.063813977483664,0.6633950343887608
569,65.0,64.0,1.0,0.25,90.0,1.5709772143854432,6.029872582894451,14.684766643842638,16.10127502994012,1.6107624866004602,0.9706368991210617,0.9714084831978901,0.04409556410324655,1.3895500329418855,5.635014283238477,5.420827492872342,0.6441726177154482
570,65.0,64.0,2.0,0.25,90.0,2.1961384082290927,6.588819595746923,15.524285254488152,15.633006127744512,1.5739603060532272,0.9706452493028696,0.9714047932812752,0.033947579141050656,1.614167569607585,4.854676509252126,5.836598525043181,0.6668522444506559
571,65.0,64.0,4.0,0.25,90.0,3.7100754190752423,7.940432335785553,19.371049142519773,13.245730618762474,1.5784144126509823,0.9702919709669181,0.9707839819356184,0.021678397865617455,2.4155456533720265,4.198594842204882,7.4196356732311,0.6918235615638354
572,65.0,64.0,8.0,0.25,90.0,7.306077007109187,10.458446530861313,26.971252533455527,14.214246726546905,1.7466727223602134,0.9707274924931684,0.9709183186148287,0.016619727391632803,3.863839934343655,4.464949741692417,9.216113560834785,0.6675940807352421
573,65.0,64.0,16.0,0.25,90.0,14.080809550798767,12.794396963181844,35.1036918521031,14.702223552894212,1.8451153728178111,0.9703544459860184,0.9710588469240689,0.09518612774298961,3.217703856087043,4.6690005569383235,9.755210840150244,0.5926409884777868
574,65.0,64.0,32.0,0.25,90.0,33.759856430656974,15.343659387572888,47.422457356908225,14.919136726546906,2.299783225541717,0.9704303284494319,0.9708956147534517,0.33431615140928495,1.4114679977892717,4.805282505670261,6.80732271742405,0.41914120848366343
575,65.0,64.0,64.0,0.25,90.0,66.87771950821288,16.632433806991312,53.640469796930546,14.1382725748503,2.4902411474591553,0.9705336011828001,0.9714530806963849,0.298533106157432,0.48442071268226644,5.212041850899329,4.466049222865087,0.32422261642669353
576,65.0,64.0,0.25,0.25,80.0,1.2360943963067184,5.699802700181702,13.792582362111633,14.056373952095809,1.6648566741433863,0.9713458563515878,0.9710056414404697,0.048314614152467614,1.035486450494734,4.904440110039069,4.770680905899864,0.6532938060332869
577,65.0,64.0,0.5,0.25,80.0,1.361513647669487,5.949797582098258,14.412654538019757,14.60112095808383,1.704211564085728,0.971168656561005,0.9712402665310181,0.04830300999172578,1.1997856136107523,4.684987133935375,4.856274234139675,0.63006289290442
578,65.0,64.0,1.0,0.25,80.0,1.6194206123684236,6.2243071212676195,15.211020260644721,14.860619081836326,1.7057630596359172,0.9710547052590806,0.9711315002828216,0.048887173759322965,1.268891596753765,4.7612092032353726,4.931106767276245,0.6244772633558712
579,65.0,64.0,2.0,0.25,80.0,2.1770293260071227,6.6598190629478875,16.360978490180653,15.958559580838322,1.6566252834658897,0.9706900539465942,0.9710233269766108,0.03397111073887387,1.9470365723486585,4.886061898683039,6.229320137819704,0.6866779054021253
580,65.0,64.0,4.0,0.25,80.0,3.7847959339159893,8.273190324077982,20.198318114916415,14.594829600798402,1.6807725675631005,0.9701156651099092,0.9715481610435542,0.04421011036626633,2.4923576694034555,3.7054638838045473,7.255701775921916,0.6845250127685083
581,65.0,64.0,8.0,0.25,80.0,7.02689174071367,10.197159854592067,25.745929022378895,15.151295568862276,1.6697576663729943,0.9704361786641438,0.9708142472054015,0.039437292030996725,3.8100650960305047,3.8808341012023964,9.525847751701159,0.6617242568990886
582,65.0,64.0,16.0,0.25,80.0,13.057698223464474,12.421401036232933,33.65003637859131,17.130134451097806,1.7630660670733966,0.9704178897130541,0.9712079603095634,0.1379948254059788,4.747146656882458,3.7362745645995292,11.257551028049097,0.6890236467471629
583,65.0,64.0,32.0,0.25,80.0,33.82663606161133,15.339046777391587,47.17700845648379,15.492897145708582,2.275363733081078,0.9706793432147757,0.9713036098460042,0.23394990758763962,1.6917050874492658,3.83525530101407,8.063591863048245,0.5011840142030637
584,65.0,64.0,64.0,0.25,80.0,51.40673636140337,16.267047241738272,51.385340115817506,19.55698,2.3089964592640255,0.9705516896975331,0.9709007606678286,0.5157642222816958,0.8270703068716139,3.8791623357594163,5.718998593545136,0.3756364599954062
585,65.0,64.0,0.25,0.25,70.0,1.2832998686213253,5.982643807494846,14.776511047238339,16.451567864271457,1.7154806846488992,0.9710887725936438,0.97118074845578,0.05584422432474656,1.2731767411516528,4.0410865682161266,5.11839842546121,0.6565970971163931
586,65.0,64.0,0.5,0.25,70.0,1.3667574596478018,5.8349960202866225,14.209004970575847,15.11884491017964,1.633783628850841,0.970893574841228,0.9706089060070523,0.04995122138514398,1.2492299145532098,3.8510663291130403,5.087940746777151,0.6606257407492991
587,65.0,64.0,1.0,0.25,70.0,1.5865559244109488,6.104034261725541,14.446564147803045,16.32450269461078,1.6028856447244915,0.9707471141258539,0.9709567061312621,0.04612437770273067,1.386693297952448,4.2690298330670045,5.315831337757306,0.685408111260391
588,65.0,64.0,2.0,0.25,70.0,2.1627999942937692,6.661956294610581,16.229988849425872,17.839766538922156,1.7071904232803465,0.9704360014748468,0.9711693909009539,0.029269277464220696,1.4182434623679736,4.811752924354712,5.378713979110222,0.6525119845273988
589,65.0,64.0,4.0,0.25,70.0,3.4454445131199853,7.521843188139456,17.465146218605387,16.24520760479042,1.480481133165973,0.9701799768370866,0.971072269076566,0.03693732711431155,2.770553851432684,4.393623969194734,7.285757687939834,0.6646377625927138
590,65.0,64.0,8.0,0.25,70.0,7.088222648137664,10.204597276322598,25.690031450827096,20.289372323353295,1.648891493434077,0.9704246552211592,0.9711555466858043,0.061416888032379637,3.519082260292996,4.577553245093781,9.023384902844928,0.6706601630206777
591,65.0,64.0,16.0,0.25,70.0,12.41128506686468,12.223310786310993,32.018167948502104,18.928051238123754,1.6286231742795065,0.9704794351485634,0.9712965043724868,0.28172459133507055,3.744331952363826,4.208704115135646,10.762554377272139,0.6348886239231647
592,65.0,64.0,32.0,0.25,70.0,26.221479975381122,14.822050909248214,43.653568325638325,20.399947225548903,2.0474847629723265,0.9704752947900062,0.9710921548572216,0.3337221654803151,1.8835747793384476,3.4590313324956328,8.65391696486122,0.4943137327953246
593,65.0,64.0,64.0,0.25,70.0,58.4886318198247,16.472720367039493,52.492191361258,18.788829726546904,2.396820574763494,0.9702712927459181,0.9713724322556742,0.2811098776054451,0.743878985411445,3.654082441296343,5.558253920821409,0.3685991638243981
594,65.0,64.0,0.25,0.25,60.0,1.2210235582218862,5.6045870424249005,13.099328658553759,18.544852722554893,1.5449824145671218,0.9712948911669803,0.9710572111095345,0.04664412177149626,1.0456417041890165,4.084813920064274,4.702585363124254,0.639982496681451
